Date,Code,ID,Code.1,Code.2,Code.3,Code.4,  ,Code.5,Code.6,Code.7,City,Code.8,Code.9,Code.10,Months Rep,Name,Bldgs,Units,Value,Bldgs.1,Units.1,Value.1,Bldgs.2,Units.2,Value.2,Bldgs.3,Units.3,Value.3,Bldgs.4,Units.4,Value.4,Bldgs.5,Units.5,Value.5,Bldgs.6,Units.6,Value.6,Bldgs.7,Units.7,Value.7,state_id_key,Year,Region
2010,11,1000,1,    ,50000 ,99001 ,572059 ,548,47900, ,1,20002,3,5,12,Washington,177,177,30729784,8,16,1406480,16,51,4589185,6,495,68745387,177,177,30729784,8,16,1406480,16,51,4589185,6,495,68745387,11|1000,2010,south
2010,24,121000,17,    ,  ,  ,110558 ,548,47900,2, ,20646,3,5,12,Charles County Unincorporated Area,520,520,122073807,0,0,0,0,0,0,0,0,0,520,520,122073807,0,0,0,0,0,0,0,0,0,24|121000,2010,south
2010,24,253000,21,0355,30325 ,90132 ,52767 ,548,47900, ,1,217015415,3,5,12,Frederick,132,132,24393217,0,0,0,0,0,0,3,32,2871377,132,132,24393217,0,0,0,0,0,0,3,32,2871377,24|253000,2010,south
2010,24,257000,21,    ,  ,  ,115334 ,548,47900,2, ,21701,3,5,11,Frederick County Unincorporated Area,712,712,144658185,0,0,0,0,0,0,6,63,6210964,663,663,135023758,0,0,0,0,0,0,5,55,5264414,24|257000,2010,south
2010,24,277000,31,0385,31175 ,90796 ,52613 ,548,47900, ,1,208772098,3,5,12,Gaithersburg,90,90,15538220,29,58,8642304,0,0,0,1,12,1815864,90,90,15538220,29,58,8642304,0,0,0,1,12,1815864,24|277000,2010,south
2010,24,373000,17,0513,41500 ,90584 ,3422 ,548,47900, , ,20640,3,5,12,Indian Head town,19,19,5225000,0,0,0,0,0,0,0,0,0,19,19,5225000,0,0,0,0,0,0,0,0,0,24|373000,2010,south
2010,24,393000,17,0550,45750 ,90492 ,6551 ,548,47900, , ,20646,3,5,12,La Plata town,37,37,4299779,0,0,0,0,0,0,0,0,0,37,37,4299779,0,0,0,0,0,0,0,0,0,24|393000,2010,south
2010,24,401000,33,0555,45900 ,90892 ,19960 ,548,47900, , ,20707,3,5,12,Laurel,22,22,2481050,0,0,0,0,0,0,1,5,635644,22,22,2481050,0,0,0,0,0,0,1,5,635644,24|401000,2010,south
2010,24,457000,31,    ,  ,  ,737275 ,548,47900,2, ,208504166,3,5,12,Montgomery County Unincorporated Area,819,819,209511787,1,2,80000,0,0,0,7,918,107733394,819,819,209511787,1,2,80000,0,0,0,7,918,107733394,24|457000,2010,south
2010,24,549000,33,    ,  ,  ,587720 ,548,47900,2, ,20774,3,5,12,Prince Georges County Unincorporated Area,680,680,91397178,0,0,0,0,0,0,0,0,0,680,680,91397178,0,0,0,0,0,0,0,0,0,24|549000,2010,south
2010,24,589000,31,0850,67675 ,90336 ,47388 ,548,47900, ,1,208502364,3,5,12,Rockville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24|589000,2010,south
2010,51,1000,510,0025,01000 ,90020 ,128283 ,548,47900, ,1,22313,3,5,9,Alexandria,65,65,12200974,0,0,0,0,0,0,6,403,36582811,56,56,9757754,0,0,0,0,0,0,3,362,29581728,51|1000,2010,south
2010,51,23000,600,0460,26496 ,93507 ,21498 ,548,47900, , ,22030,3,5,11,Fairfax,22,22,4756482,0,0,0,0,0,0,0,0,0,21,21,4495366,0,0,0,0,0,0,0,0,0,51|23000,2010,south
2010,51,25000,610,0470,27200 ,93531 ,10377 ,548,47900, , ,22046,3,5,12,Falls Church,24,24,7189000,0,0,0,0,0,0,0,0,0,24,24,7189000,0,0,0,0,0,0,0,0,0,51|25000,2010,south
2010,51,29000,630,0505,29744 ,93651 ,19279 ,548,47900, , ,22404,3,5,12,Fredericksburg,114,114,18387372,0,0,0,0,0,0,10,232,18961454,114,114,18387372,0,0,0,0,0,0,10,232,18961454,51|29000,2010,south
2010,51,43000,683,0780,48952 ,94474 ,35135 ,548,47900, , ,20108,3,5,3,Manassas,52,52,5600956,0,0,0,0,0,0,0,0,0,23,23,2300000,0,0,0,0,0,0,0,0,0,51|43000,2010,south
2010,51,45000,685,0785,48968 ,94476 ,10290 ,548,47900, , ,22111,3,5,12,Manassas Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|45000,2010,south
2010,51,109000,13,    ,  ,  , ,548,47900, ,1,22201,3,5,12,Arlington County,286,286,44256544,0,0,0,0,0,0,4,589,51661593,286,286,44256544,0,0,0,0,0,0,4,589,51661593,51|109000,2010,south
2010,51,205000,43,    ,  ,  , ,548,47900, , ,22611,3,5,12,Clarke County,23,23,6408000,0,0,0,0,0,0,0,0,0,23,23,6408000,0,0,0,0,0,0,0,0,0,51|205000,2010,south
2010,51,233000,47,    ,  ,  ,24598 ,999,99999,2, ,22701,3,5,12,Culpeper County,93,93,19869336,0,0,0,0,0,0,0,0,0,93,93,19869336,0,0,0,0,0,0,0,0,0,51|233000,2010,south
2010,51,257000,153,0414,23760 ,93423 ,4937 ,548,47900, , ,22026,3,5,6,Dumfries town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|257000,2010,south
2010,51,271000,59,    ,  ,  ,933456 ,548,47900,2, ,220355504,3,5,12,Fairfax County Unincorporated Area,855,855,149713403,0,0,0,0,0,0,0,0,0,855,855,149713403,0,0,0,0,0,0,0,0,0,51|271000,2010,south
2010,51,277000,61,    ,  ,  ,47579 ,548,47900,2, ,20186,3,5,12,Fauquier County Unincorporated Area,121,121,26741206,0,0,0,0,0,0,0,0,0,121,121,26741206,0,0,0,0,0,0,0,0,0,51|277000,2010,south
2010,51,345000,59,0615,36648 ,93391 ,21655 ,548,47900, , ,22070,3,5,12,Herndon town,41,41,6551000,0,0,0,0,0,0,0,0,0,41,41,6551000,0,0,0,0,0,0,0,0,0,51|345000,2010,south
2010,51,403000,107,    ,  ,  , ,548,47900, , ,20177,3,5,12,Loudoun County,1840,1840,322098960,0,0,0,1,4,98000,21,197,4455530,1840,1840,322098960,0,0,0,1,4,98000,21,197,4455530,51|403000,2010,south
