Date,Code,ID,Code.1,Code.2,Code.3,Code.4,  ,Code.5,Code.6,Code.7,City,Code.8,Code.9,Code.10,Months Rep,Name,Bldgs,Units,Value,Bldgs.1,Units.1,Value.1,Bldgs.2,Units.2,Value.2,Bldgs.3,Units.3,Value.3,Bldgs.4,Units.4,Value.4,Bldgs.5,Units.5,Value.5,Bldgs.6,Units.6,Value.6,Bldgs.7,Units.7,Value.7,state_id_key,Year,Region
2017,11,1000,1,    ,50000 ,99001 ,601723 ,548,47900, ,1,20002,3,5,12,Washington,352,352,81025756,25,50,5399797,3,12,1464726,48,5623,601646283,352,352,81025756,25,50,5399797,3,12,1464726,48,5623,601646283,11|1000,2017,south
2017,24,121000,17,    ,99990 ,00000 ,133941 ,548,47900,2, ,20646,3,5,12,Charles County Unincorporated Area,645,645,149840501,0,0,0,0,0,0,0,0,0,645,645,149840501,0,0,0,0,0,0,0,0,0,24|121000,2017,south
2017,24,253000,21,0355,30325 ,00000 ,65239 ,548,47900, ,1,217015415,3,5,12,Frederick,248,248,58322234,4,8,719550,0,0,0,5,241,32487592,248,248,58322234,4,8,719550,0,0,0,5,241,32487592,24|253000,2017,south
2017,24,257000,21,    ,99990 ,00000 ,135703 ,548,47900,2, ,21701,3,5,12,Frederick County Unincorporated Area,1318,1318,324036031,0,0,0,1,4,63000,7,74,9320000,1318,1318,324036031,0,0,0,1,4,63000,7,74,9320000,24|257000,2017,south
2017,24,277000,31,0385,31175 ,00000 ,59933 ,548,47900, ,1,208772098,3,5,12,Gaithersburg,32,32,5227746,24,48,3200000,0,0,0,0,0,0,32,32,5227746,24,48,3200000,0,0,0,0,0,0,24|277000,2017,south
2017,24,373000,17,0513,41500 ,00000 ,3844 ,548,47900, , ,20640,3,5,12,Indian Head town,1,1,260000,0,0,0,0,0,0,0,0,0,1,1,260000,0,0,0,0,0,0,0,0,0,24|373000,2017,south
2017,24,393000,17,0550,45750 ,00000 ,8753 ,548,47900, , ,20646,3,5,11,La Plata town,36,36,5173237,0,0,0,0,0,0,0,0,0,33,33,4705000,0,0,0,0,0,0,0,0,0,24|393000,2017,south
2017,24,401000,33,0555,45900 ,00000 ,25115 ,548,47900, , ,20707,3,5,12,Laurel,39,39,10943449,0,0,0,0,0,0,1,8,2302784,39,39,10943449,0,0,0,0,0,0,1,8,2302784,24|401000,2017,south
2017,24,457000,31,    ,99990 ,00000 ,814580 ,548,47900,2, ,208504166,3,5,11,Montgomery County Unincorporated Area,1001,1001,230562926,0,0,0,0,0,0,6,410,91007343,870,870,200184153,0,0,0,0,0,0,4,366,86203893,24|457000,2017,south
2017,24,549000,33,    ,99990 ,00000 ,627607 ,548,47900,2, ,20774,3,5,12,Prince Georges County Unincorporated Area,1675,1675,367374208,0,0,0,0,0,0,15,896,127325000,1675,1675,367374208,0,0,0,0,0,0,15,896,127325000,24|549000,2017,south
2017,24,589000,31,0850,67675 ,00000 ,61209 ,548,47900, ,1,208502364,3,5,12,Rockville,21,21,4629500,0,0,0,0,0,0,1,125,50396700,21,21,4629500,0,0,0,0,0,0,1,125,50396700,24|589000,2017,south
2017,51,1000,510,0025,01000 ,00000 ,139966 ,548,47900, ,1,22314,3,5,12,Alexandria,149,149,33029355,0,0,0,0,0,0,0,0,0,149,149,33029355,0,0,0,0,0,0,0,0,0,51|1000,2017,south
2017,51,23000,600,0460,26496 ,00000 ,22565 ,548,47900, , ,22030,3,5,12,Fairfax,34,34,6125000,0,0,0,0,0,0,1,30,3600000,34,34,6125000,0,0,0,0,0,0,1,30,3600000,51|23000,2017,south
2017,51,25000,610,0470,27200 ,00000 ,12332 ,548,47900, , ,22046,3,5,12,Falls Church,22,22,10339250,0,0,0,0,0,0,0,0,0,22,22,10339250,0,0,0,0,0,0,0,0,0,51|25000,2017,south
2017,51,29000,630,0505,29744 ,00000 ,24286 ,548,47900, , ,22404,3,5,12,Fredericksburg,64,64,11892410,0,0,0,0,0,0,0,0,0,64,64,11892410,0,0,0,0,0,0,0,0,0,51|29000,2017,south
2017,51,43000,683,0780,48952 ,00000 ,37821 ,548,47900, , ,20108,3,5,12,Manassas,40,40,9006098,0,0,0,0,0,0,4,199,12318340,40,40,9006098,0,0,0,0,0,0,4,199,12318340,51|43000,2017,south
2017,51,45000,685,0785,48968 ,00000 ,14273 ,548,47900, , ,20111,3,5,12,Manassas Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|45000,2017,south
2017,51,109000,13,    ,00000 ,00000 ,207627 ,548,47900, ,1,22201,3,5,12,Arlington County,184,184,73519694,0,0,0,0,0,0,11,2700,169800679,184,184,73519694,0,0,0,0,0,0,11,2700,169800679,51|109000,2017,south
2017,51,205000,43,    ,00000 ,00000 ,9260 ,548,47900, , ,22611,3,5,12,Clarke County,53,53,19681793,0,0,0,0,0,0,0,0,0,53,53,19681793,0,0,0,0,0,0,0,0,0,51|205000,2017,south
2017,51,233000,47,    ,00000 ,00000 ,30310 ,548,47900, , ,22701,3,5,12,Culpeper County,197,197,70341816,0,0,0,0,0,0,4,132,6630000,197,197,70341816,0,0,0,0,0,0,4,132,6630000,51|233000,2017,south
2017,51,257000,153,2190,23760 ,00000 ,4961 ,548,47900, , ,22026,3,5,12,Dumfries town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|257000,2017,south
2017,51,271000,59,    ,99990 ,00000 ,1042465 ,548,47900,2, ,220355504,3,5,12,Fairfax County Unincorporated Area,1009,1009,232625573,0,0,0,0,0,0,5,930,33360000,1009,1009,232625573,0,0,0,0,0,0,5,930,33360000,51|271000,2017,south
2017,51,277000,61,    ,99990 ,00000 ,54777 ,548,47900,2, ,20186,3,5,12,Fauquier County Unincorporated Area,371,371,120859148,0,0,0,0,0,0,0,0,0,371,371,120859148,0,0,0,0,0,0,0,0,0,51|277000,2017,south
2017,51,333000,107,3195,34240 ,00000 ,506 ,548,47900,2, ,20175,3,5,3,Hamilton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|333000,2017,south
