Date,Code,ID,Code.1,Code.2,Code.3,Code.4,  ,Code.5,Code.6,Code.7,City,Code.8,Code.9,Code.10,Months Rep,Name,Bldgs,Units,Value,Bldgs.1,Units.1,Value.1,Bldgs.2,Units.2,Value.2,Bldgs.3,Units.3,Value.3,Bldgs.4,Units.4,Value.4,Bldgs.5,Units.5,Value.5,Bldgs.6,Units.6,Value.6,Bldgs.7,Units.7,Value.7,state_id_key,Year,Region
2007,11,1000,1,    ,50000 ,99001 ,572059 ,548,47900, ,1,20002,3,5,11,Washington,576,576,79380376,7,14,1293702,6,23,1199778,12,1297,134961738,570,570,78410914,6,12,1105000,5,20,862000,10,1170,116993663,11|1000,2007,south
2007,24,121000,17,    ,  ,  , ,548,47900,2, ,20646,3,5,12,Charles County Unincorporated Area,585,585,144037540,0,0,0,0,0,0,4,226,24301520,585,585,144037540,0,0,0,0,0,0,4,226,24301520,24|121000,2007,south
2007,24,253000,21,0355,30325 ,90132 ,52767 ,548,47900, ,1,217015415,3,5,12,Frederick,167,167,34861256,0,0,0,1,4,150000,2,63,5391223,167,167,34861256,0,0,0,1,4,150000,2,63,5391223,24|253000,2007,south
2007,24,257000,21,    ,  ,  , ,548,47900,2, ,21701,3,5,12,Frederick County Unincorporated Area,836,836,179405856,0,0,0,0,0,0,4,218,18155856,836,836,179405856,0,0,0,0,0,0,4,218,18155856,24|257000,2007,south
2007,24,277000,31,0385,31175 ,90796 ,52613 ,548,47900, ,1,208772098,3,5,12,Gaithersburg,73,73,12482000,0,0,0,0,0,0,7,64,8965000,73,73,12482000,0,0,0,0,0,0,7,64,8965000,24|277000,2007,south
2007,24,373000,17,0513,41500 ,90584 ,3422 ,548,47900, , ,20640,3,5,12,Indian Head town,15,15,2300000,0,0,0,0,0,0,0,0,0,15,15,2300000,0,0,0,0,0,0,0,0,0,24|373000,2007,south
2007,24,393000,17,0550,45750 ,90032 ,6551 ,548,47900, , ,20646,3,5,9,La Plata town,71,71,10993428,0,0,0,0,0,0,1,11,1320000,61,61,9415335,0,0,0,0,0,0,1,11,1320000,24|393000,2007,south
2007,24,401000,33,0555,45900 ,90892 ,19960 ,548,47900, , ,20707,3,5,12,Laurel,88,88,21947263,0,0,0,0,0,0,6,451,34721027,88,88,21947263,0,0,0,0,0,0,6,451,34721027,24|401000,2007,south
2007,24,457000,31,    ,  ,  , ,548,47900,2, ,208504166,3,5,12,Montgomery County Unincorporated Area,1278,1278,365073233,0,0,0,1,3,309030,10,1512,142955229,1278,1278,365073233,0,0,0,1,3,309030,10,1512,142955229,24|457000,2007,south
2007,24,549000,33,    ,  ,  , ,548,47900,2, ,20774,3,5,12,Prince Georges County Unincorporated Area,1374,1374,394623059,0,0,0,0,0,0,54,270,6775000,1374,1374,394623059,0,0,0,0,0,0,54,270,6775000,24|549000,2007,south
2007,24,589000,31,0850,67675 ,90336 ,47388 ,548,47900, ,1,208502364,3,5,12,Rockville,57,57,10005228,0,0,0,1,3,437000,4,469,123821430,57,57,10005228,0,0,0,1,3,437000,4,469,123821430,24|589000,2007,south
2007,51,1000,510,0025,01000 ,90020 ,128283 ,548,47900, ,1,22313,3,5,11,Alexandria,93,93,15270301,0,0,0,0,0,0,3,261,28621806,89,89,14515234,0,0,0,0,0,0,2,193,16165910,51|1000,2007,south
2007,51,23000,600,0460,26496 ,93507 ,21498 ,548,47900, , ,22030,3,5,12,Fairfax,30,30,7649654,0,0,0,0,0,0,0,0,0,30,30,7649654,0,0,0,0,0,0,0,0,0,51|23000,2007,south
2007,51,25000,610,0470,27200 ,93531 ,10377 ,548,47900, , ,22046,3,5,0,Falls Church,14,14,2849113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|25000,2007,south
2007,51,29000,630,0505,29744 ,93651 ,19279 ,548,47900, , ,22404,3,5,12,Fredericksburg,101,101,22550500,0,0,0,0,0,0,0,0,0,101,101,22550500,0,0,0,0,0,0,0,0,0,51|29000,2007,south
2007,51,43000,683,0780,48952 ,94474 ,35135 ,548,47900, , ,20108,3,5,0,Manassas,95,95,10833836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|43000,2007,south
2007,51,45000,685,0785,48968 ,94476 ,10290 ,548,47900, , ,22111,3,5,12,Manassas Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|45000,2007,south
2007,51,109000,13,    ,  ,  , ,548,47900, ,1,22201,3,5,12,Arlington County,151,151,41163186,0,0,0,0,0,0,7,1970,231964921,151,151,41163186,0,0,0,0,0,0,7,1970,231964921,51|109000,2007,south
2007,51,205000,43,    ,  ,  , ,548,47900, , ,22611,3,5,12,Clarke County,56,56,9628000,1,2,100000,0,0,0,0,0,0,56,56,9628000,1,2,100000,0,0,0,0,0,0,51|205000,2007,south
