Date,Code,ID,Code.1,Code.2,Code.3,Code.4,  ,Code.5,Code.6,Code.7,City,Code.8,Code.9,Code.10,Months Rep,Name,Bldgs,Units,Value,Bldgs.1,Units.1,Value.1,Bldgs.2,Units.2,Value.2,Bldgs.3,Units.3,Value.3,Bldgs.4,Units.4,Value.4,Bldgs.5,Units.5,Value.5,Bldgs.6,Units.6,Value.6,Bldgs.7,Units.7,Value.7,state_id_key,Year,Region
2019,11,1000,1,    ,50000,99001,601723 ,548,47900, ,1,20002,3,5,12,Washington,168,168,39784597,45,90,10413123,1,4,520042,59,5683,629820774,168,168,39784597,45,90,10413123,1,4,520042,59,5683,629820774,11|1000,2019,south
2019,24,121000,17,    ,99990,0,133941 ,548,47900,2, ,20646,3,5,12,Charles County Unincorporated Area,605,605,161253543,0,0,0,0,0,0,6,80,11036133,605,605,161253543,0,0,0,0,0,0,6,80,11036133,24|121000,2019,south
2019,24,253000,21,0355,30325,0,65239 ,548,47900, ,1,217015415,3,5,12,Frederick,281,281,63736356,2,4,490000,0,0,0,4,230,21860663,281,281,63736356,2,4,490000,0,0,0,4,230,21860663,24|253000,2019,south
2019,24,257000,21,    ,99990,0,135703 ,548,47900,2, ,21701,3,5,12,Frederick County Unincorporated Area,1407,1407,348702381,16,32,4400000,0,0,0,14,453,63758592,1407,1407,348702381,16,32,4400000,0,0,0,14,453,63758592,24|257000,2019,south
2019,24,277000,31,0385,31175,0,59933 ,548,47900, ,1,208772098,3,5,12,Gaithersburg,2,2,388392,0,0,0,0,0,0,2,64,8200000,2,2,388392,0,0,0,0,0,0,2,64,8200000,24|277000,2019,south
2019,24,373000,17,0513,41500,0,3844 ,548,47900, , ,20640,3,5,12,Indian Head town,3,3,729000,0,0,0,0,0,0,0,0,0,3,3,729000,0,0,0,0,0,0,0,0,0,24|373000,2019,south
2019,24,393000,17,0550,45750,0,8753 ,548,47900, , ,20646,3,5,12,La Plata town,88,88,18167000,0,0,0,0,0,0,0,0,0,88,88,18167000,0,0,0,0,0,0,0,0,0,24|393000,2019,south
2019,24,401000,33,0555,45900,0,25115 ,548,47900, , ,20707,3,5,12,Laurel,30,30,8872057,1,2,391606,2,8,2290704,0,0,0,30,30,8872057,1,2,391606,2,8,2290704,0,0,0,24|401000,2019,south
2019,24,457000,31,    ,99990,0,814580 ,548,47900,2, ,208504166,3,5,12,Montgomery County Unincorporated Area,633,633,150075989,7,14,882700,10,40,2087465,23,1727,330092852,633,633,150075989,7,14,882700,10,40,2087465,23,1727,330092852,24|457000,2019,south
2019,24,549000,33,    ,99990,0,627607 ,548,47900,2, ,20774,3,5,12,Prince Georges County Unincorporated Area,2083,2083,493563066,0,0,0,0,0,0,4,446,48767514,2083,2083,493563066,0,0,0,0,0,0,4,446,48767514,24|549000,2019,south
2019,24,589000,31,0850,67675,0,61209 ,548,47900, ,1,208502364,3,5,12,Rockville,75,75,16572092,0,0,0,0,0,0,3,670,138809000,75,75,16572092,0,0,0,0,0,0,3,670,138809000,24|589000,2019,south
2019,51,1000,510,0025,1000,0,139966 ,548,47900, ,1,22314,3,5,12,Alexandria,65,65,16653280,0,0,0,0,0,0,0,0,0,65,65,16653280,0,0,0,0,0,0,0,0,0,51|1000,2019,south
2019,51,23000,600,0460,26496,0,22565 ,548,47900, , ,22030,3,5,12,Fairfax,12,12,3835000,0,0,0,0,0,0,0,0,0,12,12,3835000,0,0,0,0,0,0,0,0,0,51|23000,2019,south
2019,51,25000,610,0470,27200,0,12332 ,548,47900, , ,22046,3,5,12,Falls Church,24,24,11974000,0,0,0,0,0,0,1,322,122000000,24,24,11974000,0,0,0,0,0,0,1,322,122000000,51|25000,2019,south
2019,51,29000,630,0505,29744,0,24286 ,548,47900, , ,22404,3,5,12,Fredericksburg,62,62,10344165,0,0,0,0,0,0,4,212,27482000,62,62,10344165,0,0,0,0,0,0,4,212,27482000,51|29000,2019,south
2019,51,43000,683,0780,48952,0,37821 ,548,47900, , ,20108,3,5,12,Manassas,109,109,25842703,1,2,242983,0,0,0,0,0,0,109,109,25842703,1,2,242983,0,0,0,0,0,0,51|43000,2019,south
