Date,Code,ID,Code.1,Code.2,Code.3,Code.4,  ,Code.5,Code.6,Code.7,City,Code.8,Code.9,Code.10,Months Rep,Name,Bldgs,Units,Value,Bldgs.1,Units.1,Value.1,Bldgs.2,Units.2,Value.2,Bldgs.3,Units.3,Value.3,Bldgs.4,Units.4,Value.4,Bldgs.5,Units.5,Value.5,Bldgs.6,Units.6,Value.6,Bldgs.7,Units.7,Value.7,state_id_key,Year,Region
2020,24,589000,31,0850,67675,0,61209 ,548,47900, ,1,208502364,3,5,12,Rockville,181,181,28766596,0,0,0,0,0,0,0,0,0,181,181,28766596,0,0,0,0,0,0,0,0,0,24|589000,2020,south
2020,51,1000,510,0025,1000,0,139966 ,548,47900, ,1,22314,3,5,12,Alexandria,107,107,40575327,0,0,0,0,0,0,0,0,0,107,107,40575327,0,0,0,0,0,0,0,0,0,51|1000,2020,south
2020,51,23000,600,0460,26496,0,22565 ,548,47900, , ,22030,3,5,12,Fairfax,10,10,3382000,0,0,0,0,0,0,0,0,0,10,10,3382000,0,0,0,0,0,0,0,0,0,51|23000,2020,south
2020,51,25000,610,0470,27200,0,12332 ,548,47900, , ,22046,3,5,12,Falls Church,14,14,7050000,0,0,0,0,0,0,0,0,0,14,14,7050000,0,0,0,0,0,0,0,0,0,51|25000,2020,south
2020,51,29000,630,0505,29744,0,24286 ,548,47900, , ,22404,3,5,12,Fredericksburg,104,104,25835024,0,0,0,0,0,0,0,0,0,104,104,25835024,0,0,0,0,0,0,0,0,0,51|29000,2020,south
2020,51,43000,683,0780,48952,0,37821 ,548,47900, , ,20108,3,5,10,Manassas,73,73,17105537,0,0,0,0,0,0,0,0,0,51,51,11889579,0,0,0,0,0,0,0,0,0,51|43000,2020,south
2020,51,45000,685,0785,48968,0,14273 ,548,47900, , ,20111,3,5,12,Manassas Park,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|45000,2020,south
2020,51,109000,13,    ,0,0,207627 ,548,47900, ,1,22201,3,5,12,Arlington County,294,294,107066257,1,2,120000,0,0,0,2,257,62000000,294,294,107066257,1,2,120000,0,0,0,2,257,62000000,51|109000,2020,south
2020,51,205000,43,    ,0,0,9260 ,548,47900, , ,22611,3,5,12,Clarke County,78,78,19809063,0,0,0,0,0,0,0,0,0,78,78,19809063,0,0,0,0,0,0,0,0,0,51|205000,2020,south
2020,51,233000,47,    ,0,0,30310 ,548,47900, , ,22701,3,5,0,Culpeper County,333,333,50851748,1,2,237500,0,0,0,1,18,2792136,0,0,0,0,0,0,0,0,0,0,0,0,51|233000,2020,south
2020,51,257000,153,2190,23760,0,4961 ,548,47900, , ,22026,3,5,12,Dumfries town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|257000,2020,south
2020,51,271000,59,    ,99990,0,1042465 ,548,47900,2, ,220355504,3,5,12,Fairfax County Unincorporated Area,1011,1011,236965764,0,0,0,0,0,0,22,592,33360000,1011,1011,236965764,0,0,0,0,0,0,22,592,33360000,51|271000,2020,south
2020,51,277000,61,    ,99990,0,54777 ,548,47900,2, ,20186,3,5,12,Fauquier County Unincorporated Area,172,172,54527105,0,0,0,0,0,0,0,0,0,172,172,54527105,0,0,0,0,0,0,0,0,0,51|277000,2020,south
2020,51,333000,107,3195,34240,0,506 ,548,47900, , ,201777000,3,5,12,Hamilton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|333000,2020,south
2020,51,345000,59,0615,36648,0,23292 ,548,47900, , ,22070,3,5,12,Herndon town,2,2,500000,0,0,0,0,0,0,0,0,0,2,2,500000,0,0,0,0,0,0,0,0,0,51|345000,2020,south
2020,51,349000,107,0625,37288,0,80 ,548,47900, , ,20175,3,5,12,Hillsboro town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|349000,2020,south
2020,51,401000,107,0725,44984,0,42616 ,548,47900, , ,201770567,3,5,12,Leesburg town,186,186,43147280,0,0,0,0,0,0,5,78,863000,186,186,43147280,0,0,0,0,0,0,5,78,863000,51|401000,2020,south
2020,51,403000,107,    ,0,0,258557 ,548,47900, , ,201777000,3,5,12,Loudoun County Unincorporated Area,1577,1577,345999855,0,0,0,0,0,0,12,596,48894000,1577,1577,345999855,0,0,0,0,0,0,12,596,48894000,51|403000,2020,south
2020,51,409000,107,0750,47208,0,1613 ,548,47900, , ,201777000,3,5,12,Lovettsville town,15,15,2250000,0,0,0,0,0,0,0,0,0,15,15,2250000,0,0,0,0,0,0,0,0,0,51|409000,2020,south
2020,51,429000,107,0805,51448,0,673 ,548,47900, , ,201777000,3,5,12,Middleburg town,1,1,233129,0,0,0,0,0,0,0,0,0,1,1,233129,0,0,0,0,0,0,0,0,0,51|429000,2020,south
2020,51,513000,153,    ,99990,0,393845 ,548,47900,2, ,22192,3,5,12,Prince William County Unincorporated Area,1369,1369,240949657,0,0,0,0,0,0,10,64,7700000,1369,1369,240949657,0,0,0,0,0,0,10,64,7700000,51|513000,2020,south
2020,51,519000,107,1005,65008,0,7727 ,548,47900, , ,201777000,3,5,12,Purcellville town,37,37,8536913,0,0,0,0,0,0,0,0,0,37,37,8536913,0,0,0,0,0,0,0,0,0,51|519000,2020,south
2020,51,523000,157,    ,0,0,7238 ,548,47900, , ,227470222,3,5,12,Rappahannock County,22,22,9640000,0,0,0,0,0,0,0,0,0,22,22,9640000,0,0,0,0,0,0,0,0,0,51|523000,2020,south
2020,51,543000,107,1060,69168,0,539 ,548,47900, , ,201777000,3,5,12,Round Hill town,3,3,699387,0,0,0,0,0,0,0,0,0,3,3,699387,0,0,0,0,0,0,0,0,0,51|543000,2020,south
2020,51,575000,177,    ,0,0,122397 ,548,47900, , ,22553,3,5,0,Spotsylvania County,779,779,204184786,0,0,0,0,0,0,20,632,74400563,0,0,0,0,0,0,0,0,0,0,0,0,51|575000,2020,south
2020,51,583000,179,    ,0,0,128961 ,548,47900, , ,22554,3,5,12,Stafford County,964,964,238166543,0,0,0,0,0,0,0,0,0,964,964,238166543,0,0,0,0,0,0,0,0,0,51|583000,2020,south
2020,51,635000,187,    ,0,0,23135 ,548,47900, , ,22630,3,5,12,Warren County,191,191,44042011,0,0,0,0,0,0,0,0,0,191,191,44042011,0,0,0,0,0,0,0,0,0,51|635000,2020,south
2020,51,637000,61,1295,83136,0,9611 ,548,47900, , ,201880341,3,5,12,Warrenton town,25,25,4580000,0,0,0,0,0,0,0,0,0,25,25,4580000,0,0,0,0,0,0,0,0,0,51|637000,2020,south
2020,54,55000,37,0165,8932,0,1045 ,548,47900, , ,25425,3,5,12,Bolivar town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54|55000,2020,south
2020,54,99000,37,0285,14610,0,5259 ,548,47900, , ,25414,3,5,12,Charles Town,5,5,680000,0,0,0,0,0,0,0,0,0,5,5,680000,0,0,0,0,0,0,0,0,0,54|99000,2020,south
2020,54,117000,37,0350,66988,0,4440 ,548,47900, , ,25438,3,5,12,Ranson corporation,78,78,13386469,0,0,0,0,0,0,1,36,3500000,78,78,13386469,0,0,0,0,0,0,1,36,3500000,54|117000,2020,south
2020,54,213000,37,0680,35284,0,286 ,548,47900, , ,254250217,3,5,12,Harpers Ferry town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54|213000,2020,south
2020,54,247000,37,    ,99990,0,40734 ,548,47900, , ,25414,3,5,12,Jefferson County Unincorporated Area,162,162,50557953,0,0,0,0,0,0,0,0,0,162,162,50557953,0,0,0,0,0,0,0,0,0,54|247000,2020,south
2020,54,473000,37,1445,73468,0,1734 ,548,47900, , ,254430248,3,5,8,Shepherdstown town,5,5,1251278,1,2,646700,0,0,0,0,0,0,1,1,100000,1,2,646700,0,0,0,0,0,0,54|473000,2020,south
2020,25,1000,23,    ,00000 ,00170 ,15985 ,148,14460, , ,2351,1,1,12,Abington town,6,6,2053252,0,0,0,1,4,660000,1,11,1925000,6,6,2053252,0,0,0,1,4,660000,1,11,1925000,25|1000,2020,northeast
2020,25,3000,17,    ,00000 ,00380 ,21924 ,148,14460, , ,1720,1,1,12,Acton town,83,83,12188178,0,0,0,4,16,4320330,0,0,0,83,83,12188178,0,0,0,4,16,4320330,0,0,0,25|3000,2020,northeast
2020,25,13000,9,0050,01260 ,01260 ,16283 ,148,14460, , ,1913,1,1,5,Amesbury Town,16,16,3059937,0,0,0,0,0,0,0,0,0,8,8,1434000,0,0,0,0,0,0,0,0,0,25|13000,2020,northeast
2020,25,17000,9,    ,00000 ,01465 ,33201 ,148,14460, , ,1810,1,1,12,Andover town,17,17,8493927,3,6,1657200,1,4,350000,1,36,7000000,17,17,8493927,3,6,1657200,1,4,350000,1,36,7000000,25|17000,2020,northeast
2020,25,19000,17,    ,00000 ,01605 ,42844 ,148,14460, , ,2474,1,1,12,Arlington town,7,7,2762000,1,2,260000,0,0,0,3,48,8422200,7,7,2762000,1,2,260000,0,0,0,3,48,8422200,25|19000,2020,northeast
2020,25,23000,17,    ,00000 ,01955 ,3074 ,148,14460, , ,1431,1,1,12,Ashby town,13,13,2179200,0,0,0,0,0,0,0,0,0,13,13,2179200,0,0,0,0,0,0,0,0,0,25|23000,2020,northeast
2020,25,27000,17,    ,00000 ,02130 ,16593 ,148,14460, , ,1721,1,1,12,Ashland town,5,5,1193720,0,0,0,0,0,0,0,0,0,5,5,1193720,0,0,0,0,0,0,0,0,0,25|27000,2020,northeast
2020,25,35000,21,    ,00000 ,02935 ,4356 ,148,14460, , ,2322,1,1,12,Avon town,4,4,1750000,0,0,0,0,0,0,0,0,0,4,4,1750000,0,0,0,0,0,0,0,0,0,25|35000,2020,northeast
2020,25,37000,17,    ,00000 ,03005 ,7427 ,148,14460, , ,1432,1,1,12,Ayer town,22,22,5388710,3,6,1217000,0,0,0,0,0,0,22,22,5388710,3,6,1217000,0,0,0,0,0,0,25|37000,2020,northeast
2020,25,47000,17,    ,00000 ,04615 ,13320 ,148,14460, , ,1730,1,1,12,Bedford town,11,11,6327974,0,0,0,0,0,0,0,0,0,11,11,6327974,0,0,0,0,0,0,0,0,0,25|47000,2020,northeast
2020,25,51000,21,    ,00000 ,04930 ,16332 ,148,14460, , ,2019,1,1,12,Bellingham town,35,35,8349481,0,0,0,0,0,0,0,0,0,35,35,8349481,0,0,0,0,0,0,0,0,0,25|51000,2020,northeast
2020,25,53000,17,    ,00000 ,05070 ,24729 ,148,14460, , ,24782514,1,1,8,Belmont town,5,5,2695000,0,0,0,0,0,0,0,0,0,5,5,2695000,0,0,0,0,0,0,0,0,0,25|53000,2020,northeast
2020,25,63000,9,0180,05595 ,05595 ,39502 ,148,14460, , ,1915,1,1,12,Beverly,20,20,11767940,0,0,0,0,0,0,0,0,0,20,20,11767940,0,0,0,0,0,0,0,0,0,25|63000,2020,northeast
2020,25,65000,17,    ,00000 ,05805 ,40243 ,148,14460, , ,1821,1,1,6,Billerica town,39,39,8720146,0,0,0,0,0,0,0,0,0,23,23,4912248,0,0,0,0,0,0,0,0,0,25|65000,2020,northeast
2020,25,73000,25,0200,07000 ,07000 ,617594 ,148,14460, ,1,2118,1,1,12,Boston,24,24,9133119,37,74,16648586,39,126,28213085,79,3308,1552993267,24,24,9133119,37,74,16648586,39,126,28213085,79,3308,1552993267,25|73000,2020,northeast
2020,25,77000,17,    ,00000 ,07350 ,4996 ,148,14460, , ,17191430,1,1,2,Boxborough town,5,5,1537740,0,0,0,0,0,0,0,0,0,1,1,320000,0,0,0,0,0,0,0,0,0,25|77000,2020,northeast
2020,25,79000,9,    ,00000 ,07420 ,7965 ,148,14460, , ,1921,1,1,6,Boxford town,2,2,942739,0,0,0,0,0,0,0,0,0,1,1,262409,0,0,0,0,0,0,0,0,0,25|79000,2020,northeast
2020,25,83000,21,0230,07740 ,07740 ,35744 ,148,14460, , ,2184,1,1,12,Braintree Town,5,5,1275000,0,0,0,0,0,0,0,0,0,5,5,1275000,0,0,0,0,0,0,0,0,0,25|83000,2020,northeast
2020,25,87000,23,    ,08130 ,08130 ,26563 ,148,14460,2, ,2324,1,1,12,Bridgewater Town,84,84,19361021,1,2,250000,0,0,0,1,58,11059614,84,84,19361021,1,2,250000,0,0,0,1,58,11059614,25|87000,2020,northeast
2020,25,93000,23,0260,09000 ,09000 ,93810 ,148,14460, , ,2401,1,1,12,Brockton,31,31,6584700,0,0,0,0,0,0,0,0,0,31,31,6584700,0,0,0,0,0,0,0,0,0,25|93000,2020,northeast
2020,25,97000,21,    ,00000 ,09175 ,58732 ,148,14460, , ,2445,1,1,12,Brookline town,8,8,5736770,2,4,1945500,0,0,0,1,36,6500000,8,8,5736770,2,4,1945500,0,0,0,1,36,6500000,25|97000,2020,northeast
2020,25,101000,17,    ,00000 ,09840 ,24498 ,148,14460, , ,1803,1,1,12,Burlington town,31,31,12916880,0,0,0,0,0,0,0,0,0,31,31,12916880,0,0,0,0,0,0,0,0,0,25|101000,2020,northeast
2020,25,103000,17,0300,11000 ,11000 ,105162 ,148,14460, ,1,2139,1,1,0,Cambridge,35,35,12211071,0,0,0,0,0,0,13,511,90277386,0,0,0,0,0,0,0,0,0,0,0,0,25|103000,2020,northeast
2020,25,105000,21,    ,00000 ,11315 ,21561 ,148,14460, , ,2021,1,1,0,Canton town,0,0,0,0,0,0,0,0,0,13,103,7468364,0,0,0,0,0,0,0,0,0,0,0,0,25|105000,2020,northeast
2020,25,107000,17,    ,00000 ,11525 ,4852 ,148,14460, , ,1741,1,1,12,Carlisle town,8,8,6233188,0,0,0,0,0,0,0,0,0,8,8,6233188,0,0,0,0,0,0,0,0,0,25|107000,2020,northeast
2020,25,109000,23,    ,00000 ,11665 ,11509 ,148,14460, , ,2330,1,1,12,Carver town,19,19,3439960,0,0,0,0,0,0,0,0,0,19,19,3439960,0,0,0,0,0,0,0,0,0,25|109000,2020,northeast
2020,25,117000,17,    ,00000 ,13135 ,33802 ,148,14460, , ,1824,1,1,12,Chelmsford town,8,8,2116000,0,0,0,0,0,0,4,32,3840000,8,8,2116000,0,0,0,0,0,0,4,32,3840000,25|117000,2020,northeast
2020,25,119000,25,0320,13205 ,13205 ,35177 ,148,14460, , ,21502917,1,1,1,Chelsea,0,0,0,0,0,0,0,0,0,10,54,9155253,0,0,0,0,0,0,0,0,0,1,9,1800000,25|119000,2020,northeast
2020,25,135000,21,    ,00000 ,14640 ,7542 ,148,14460, , ,2025,1,1,12,Cohasset town,19,19,12738152,0,0,0,0,0,0,0,0,0,19,19,12738152,0,0,0,0,0,0,0,0,0,25|135000,2020,northeast
2020,25,139000,17,    ,00000 ,15060 ,17668 ,148,14460, , ,1742,1,1,12,Concord town,27,27,14354911,0,0,0,0,0,0,0,0,0,27,27,14354911,0,0,0,0,0,0,0,0,0,25|139000,2020,northeast
2020,25,147000,9,    ,00000 ,16250 ,26493 ,148,14460, , ,1923,1,1,12,Danvers town,13,13,5345800,0,0,0,0,0,0,0,0,0,13,13,5345800,0,0,0,0,0,0,0,0,0,25|147000,2020,northeast
2020,25,151000,21,    ,00000 ,16495 ,24729 ,148,14460, , ,2026,1,1,12,Dedham town,19,19,6682000,0,0,0,0,0,0,1,16,2812500,19,19,6682000,0,0,0,0,0,0,1,16,2812500,25|151000,2020,northeast
2020,25,161000,21,    ,00000 ,17405 ,5589 ,148,14460, , ,2030,1,1,12,Dover town,4,4,3382760,0,0,0,0,0,0,0,0,0,4,4,3382760,0,0,0,0,0,0,0,0,0,25|161000,2020,northeast
2020,25,163000,17,    ,00000 ,17475 ,29457 ,148,14460, , ,1826,1,1,12,Dracut town,41,41,12573816,0,0,0,0,0,0,0,0,0,41,41,12573816,0,0,0,0,0,0,0,0,0,25|163000,2020,northeast
2020,25,169000,17,    ,00000 ,17825 ,3179 ,148,14460, , ,1827,1,1,0,Dunstable town,10,10,1148070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25|169000,2020,northeast
2020,25,171000,23,    ,00000 ,17895 ,15059 ,148,14460, , ,2332,1,1,12,Duxbury town,19,19,10861010,0,0,0,0,0,0,0,0,0,19,19,10861010,0,0,0,0,0,0,0,0,0,25|171000,2020,northeast
2020,25,173000,23,    ,00000 ,18455 ,13794 ,148,14460, , ,2333,1,1,12,East Bridgewater town,18,18,4019500,0,0,0,0,0,0,0,0,0,18,18,4019500,0,0,0,0,0,0,0,0,0,25|173000,2020,northeast
2020,25,193000,9,    ,00000 ,21850 ,3504 ,148,14460, , ,1929,1,1,12,Essex town,7,7,2332000,0,0,0,0,0,0,0,0,0,7,7,2332000,0,0,0,0,0,0,0,0,0,25|193000,2020,northeast
2020,25,195000,17,0520,21990 ,21990 ,41667 ,148,14460, , ,2149,1,1,12,Everett,0,0,0,0,0,0,1,4,630000,4,120,22232000,0,0,0,0,0,0,1,4,630000,4,120,22232000,25|195000,2020,northeast
2020,25,207000,21,    ,00000 ,24820 ,16865 ,148,14460, , ,2035,1,1,12,Foxborough town,13,13,3283000,0,0,0,0,0,0,0,0,0,13,13,3283000,0,0,0,0,0,0,0,0,0,25|207000,2020,northeast
2020,25,209000,17,    ,24960 ,24960 ,68318 ,148,14460, ,1,1702,1,1,12,Framingham,64,64,11441590,5,10,2225855,3,10,1447018,0,0,0,64,64,11441590,5,10,2225855,3,10,1447018,0,0,0,25|209000,2020,northeast
2020,25,213000,21,0610,25172 ,25100 ,31635 ,148,14460, , ,2038,1,1,0,Franklin Town,84,84,22109654,0,0,0,0,0,0,11,164,18718620,0,0,0,0,0,0,0,0,0,0,0,0,25|213000,2020,northeast
2020,25,221000,9,    ,00000 ,25625 ,8183 ,148,14460, , ,1833,1,1,12,Georgetown town,2,2,639200,0,0,0,0,0,0,0,0,0,2,2,639200,0,0,0,0,0,0,0,0,0,25|221000,2020,northeast
2020,25,225000,9,0630,26150 ,26150 ,28789 ,148,14460, , ,1930,1,1,4,Gloucester,24,24,14742068,12,24,6265000,0,0,0,5,210,26486271,2,2,649000,5,10,2240000,0,0,0,3,200,23701937,25|225000,2020,northeast
2020,25,241000,17,    ,00000 ,27480 ,10646 ,148,14460, , ,1450,1,1,12,Groton town,17,17,7880000,0,0,0,0,0,0,0,0,0,17,17,7880000,0,0,0,0,0,0,0,0,0,25|241000,2020,northeast
2020,25,243000,9,    ,00000 ,27620 ,6459 ,148,14460, , ,1834,1,1,12,Groveland town,12,12,3419250,1,2,416000,0,0,0,0,0,0,12,12,3419250,1,2,416000,0,0,0,0,0,0,25|243000,2020,northeast
2020,25,247000,23,    ,00000 ,27795 ,7518 ,148,14460, , ,2338,1,1,12,Halifax town,4,4,945000,0,0,0,0,0,0,0,0,0,4,4,945000,0,0,0,0,0,0,0,0,0,25|247000,2020,northeast
2020,25,249000,9,    ,00000 ,27900 ,7764 ,148,14460, , ,1936,1,1,12,Hamilton town,9,9,4430490,0,0,0,0,0,0,0,0,0,9,9,4430490,0,0,0,0,0,0,0,0,0,25|249000,2020,northeast
2020,25,259000,23,    ,00000 ,28285 ,13879 ,148,14460, , ,2339,1,1,12,Hanover town,23,23,6494450,0,0,0,0,0,0,0,0,0,23,23,6494450,0,0,0,0,0,0,0,0,0,25|259000,2020,northeast
2020,25,261000,23,    ,00000 ,28495 ,10209 ,148,14460, , ,2341,1,1,12,Hanson town,10,10,2321900,3,6,380000,0,0,0,1,6,677000,10,10,2321900,3,6,380000,0,0,0,1,6,677000,25|261000,2020,northeast
2020,25,271000,9,0730,29405 ,29405 ,60879 ,148,14460, , ,1830,1,1,12,Haverhill,32,32,8438352,5,10,2064000,0,0,0,0,0,0,32,32,8438352,5,10,2064000,0,0,0,0,0,0,25|271000,2020,northeast
2020,25,277000,23,    ,00000 ,30210 ,22157 ,148,14460, , ,20432759,1,1,12,Hingham town,30,30,15537154,0,0,0,0,0,0,0,0,0,30,30,15537154,0,0,0,0,0,0,0,0,0,25|277000,2020,northeast
2020,25,281000,21,    ,00000 ,30455 ,10791 ,148,14460, , ,2343,1,1,0,Holbrook town,8,8,3303086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25|281000,2020,northeast
2020,25,287000,17,    ,00000 ,30700 ,13547 ,148,14460, , ,1746,1,1,12,Holliston town,13,13,4123582,7,14,2986189,1,3,557942,0,0,0,13,13,4123582,7,14,2986189,1,3,557942,0,0,0,25|287000,2020,northeast
2020,25,293000,17,    ,00000 ,31085 ,14925 ,148,14460, , ,1748,1,1,12,Hopkinton town,157,157,37840311,0,0,0,1,4,252000,0,0,0,157,157,37840311,0,0,0,1,4,252000,0,0,0,25|293000,2020,northeast
2020,25,297000,17,    ,00000 ,31540 ,19063 ,148,14460, , ,1749,1,1,0,Hudson town,23,23,4575308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25|297000,2020,northeast
2020,25,299000,23,    ,00000 ,31645 ,10293 ,148,14460, , ,2045,1,1,12,Hull town,12,12,4436000,0,0,0,0,0,0,1,41,5700000,12,12,4436000,0,0,0,0,0,0,1,41,5700000,25|299000,2020,northeast
2020,25,303000,9,    ,00000 ,32310 ,13175 ,148,14460, , ,1938,1,1,12,Ipswich town,20,20,7871821,0,0,0,0,0,0,0,0,0,20,20,7871821,0,0,0,0,0,0,0,0,0,25|303000,2020,northeast
2020,25,305000,23,    ,00000 ,33220 ,12629 ,148,14460, , ,2364,1,1,12,Kingston town,37,37,6090151,0,0,0,0,0,0,0,0,0,37,37,6090151,0,0,0,0,0,0,0,0,0,25|305000,2020,northeast
2020,25,307000,23,    ,00000 ,33920 ,10602 ,148,14460, , ,2347,1,1,5,Lakeville town,91,91,17226397,0,0,0,0,0,0,0,0,0,50,50,9098776,0,0,0,0,0,0,0,0,0,25|307000,2020,northeast
2020,25,313000,9,0850,34550 ,34550 ,76377 ,148,14460, , ,1840,1,1,0,Lawrence,6,6,854784,5,10,848944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25|313000,2020,northeast
2020,25,325000,17,    ,00000 ,35215 ,31394 ,148,14460, , ,2173,1,1,3,Lexington town,69,69,29299267,1,2,610000,0,0,0,0,0,0,14,14,7731000,1,2,610000,0,0,0,0,0,0,25|325000,2020,northeast
2020,25,329000,17,    ,00000 ,35425 ,6362 ,148,14460, , ,1773,1,1,12,Lincoln town,2,2,2559000,0,0,0,0,0,0,0,0,0,2,2,2559000,0,0,0,0,0,0,0,0,0,25|329000,2020,northeast
2020,25,331000,17,    ,00000 ,35950 ,8924 ,148,14460, , ,1460,1,1,7,Littleton town,57,57,18742963,0,0,0,0,0,0,0,0,0,35,35,10817810,0,0,0,0,0,0,0,0,0,25|331000,2020,northeast
2020,25,335000,17,0920,37000 ,37000 ,106519 ,148,14460, , ,1852,1,1,12,Lowell,18,18,4676805,10,20,2120768,1,3,414002,3,148,24723244,18,18,4676805,10,20,2120768,1,3,414002,3,148,24723244,25|335000,2020,northeast
2020,25,341000,9,0940,37490 ,37490 ,90329 ,148,14460, , ,1901,1,1,12,Lynn,31,31,3121447,4,8,915300,5,17,2332320,3,84,8637500,31,31,3121447,4,8,915300,5,17,2332320,3,84,8637500,25|341000,2020,northeast
2020,25,343000,9,    ,00000 ,37560 ,11596 ,148,14460, , ,1940,1,1,6,Lynnfield town,21,21,9222946,0,0,0,0,0,0,0,0,0,14,14,6477000,0,0,0,0,0,0,0,0,0,25|343000,2020,northeast
2020,25,345000,17,0970,37875 ,37875 ,59450 ,148,14460, , ,2148,1,1,12,Malden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25|345000,2020,northeast
2020,25,347000,9,    ,00000 ,37995 ,5136 ,148,14460, , ,91441399,1,1,12,Manchester-by-the-Sea town,6,6,5050000,0,0,0,0,0,0,0,0,0,6,6,5050000,0,0,0,0,0,0,0,0,0,25|347000,2020,northeast
2020,25,351000,9,    ,00000 ,38400 ,19808 ,148,14460, , ,1945,1,1,12,Marblehead town,6,6,3649043,3,6,920000,0,0,0,0,0,0,6,6,3649043,3,6,920000,0,0,0,0,0,0,25|351000,2020,northeast
2020,25,353000,23,    ,00000 ,38540 ,4907 ,148,14460, , ,2738,1,1,12,Marion town,2,2,360000,0,0,0,0,0,0,0,0,0,2,2,360000,0,0,0,0,0,0,0,0,0,25|353000,2020,northeast
2020,25,355000,17,1010,38715 ,38715 ,38499 ,148,14460, , ,1752,1,1,0,Marlborough,25,25,3522430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25|355000,2020,northeast
2020,25,357000,23,    ,00000 ,38855 ,25132 ,148,14460, , ,2050,1,1,12,Marshfield town,36,36,13603074,0,0,0,0,0,0,0,0,0,36,36,13603074,0,0,0,0,0,0,0,0,0,25|357000,2020,northeast
