Date,Code,ID,Code.1,Code.2,Code.3,Code.4,  ,Code.5,Code.6,Code.7,City,Code.8,Code.9,Code.10,Months Rep,Name,Bldgs,Units,Value,Bldgs.1,Units.1,Value.1,Bldgs.2,Units.2,Value.2,Bldgs.3,Units.3,Value.3,Bldgs.4,Units.4,Value.4,Bldgs.5,Units.5,Value.5,Bldgs.6,Units.6,Value.6,Bldgs.7,Units.7,Value.7,state_id_key,Year,Region
2022,11,1000,1,    ,50000,99001,601723 ,548,47900, ,1,20003,3,5,12,Washington,409,409,102756766,32,64,8298628,1,4,601048,66,7228,919168820,409,409,102756766,32,64,8298628,1,4,601048,66,7228,919168820,11|1000,2022,south
2022,24,121000,17,    ,99990,0,150834 ,548,47900,2, ,20646,3,5,12,Charles County Unincorporated Area,825,825,330317462,1,2,790000,0,0,0,0,0,0,825,825,330317462,1,2,790000,0,0,0,0,0,0,24|121000,2022,south
2022,24,253000,21,0355,30325,0,73308 ,548,47900, ,1,217015415,3,5,12,Frederick,692,692,141061930,0,0,0,2,8,2083815,25,842,120775559,692,692,141061930,0,0,0,2,8,2083815,25,842,120775559,24|253000,2022,south
2022,24,257000,21,    ,99990,0,155036 ,548,47900,2, ,21701,3,5,12,Frederick County Unincorporated Area,784,784,232769116,0,0,0,2,8,960000,13,232,28543430,784,784,232769116,0,0,0,2,8,960000,13,232,28543430,24|257000,2022,south
2022,24,277000,31,0385,31175,0,67741 ,548,47900, ,1,208772098,3,5,12,Gaithersburg,70,70,15757317,0,0,0,0,0,0,0,0,0,70,70,15757317,0,0,0,0,0,0,0,0,0,24|277000,2022,south
2022,24,373000,17,0513,41500,0,3787 ,548,47900, , ,20640,3,5,12,Indian Head town,68,68,13900000,0,0,0,0,0,0,0,0,0,68,68,13900000,0,0,0,0,0,0,0,0,0,24|373000,2022,south
2022,24,393000,17,0550,45750,0,9800 ,548,47900, , ,20646,3,5,12,La Plata town,97,97,17705256,0,0,0,0,0,0,0,0,0,97,97,17705256,0,0,0,0,0,0,0,0,0,24|393000,2022,south
2022,24,401000,33,0555,45900,0,25548 ,548,47900, , ,20707,3,5,12,Laurel,165,165,51045567,0,0,0,0,0,0,10,57,15959976,165,165,51045567,0,0,0,0,0,0,10,57,15959976,24|401000,2022,south
2022,24,457000,31,    ,99990,0,876308 ,548,47900,2, ,20902,3,5,12,Montgomery County Unincorporated Area,826,826,290217560,0,0,0,0,0,0,463,2831,235633082,826,826,290217560,0,0,0,0,0,0,463,2831,235633082,24|457000,2022,south
2022,24,549000,33,    ,99990,0,664905 ,548,47900,2, ,20774,3,5,12,Prince Georges County Unincorporated Area,1681,1681,336398833,0,0,0,0,0,0,25,4025,578512266,1681,1681,336398833,0,0,0,0,0,0,25,4025,578512266,24|549000,2022,south
