Date,Code,ID,Code.1,Code.2,CSA,Code.3,City,Code.4,Code.5,Code.6,Months Rep,Unnamed: 12,Name,Bldgs,Units,Value,Bldgs.1,Units.1,Value.1,Bldgs.2,Units.2,Value.2,Bldgs.3,Units.3,Value.3,Bldgs.4,Units.4,Value.4,Bldgs.5,Units.5,Value.5,Bldgs.6,Units.6,Value.6,Bldgs.7,Units.7,Value.7,state_id_key,Year,Region
2003,11,1000,1,    ,548,47900,1,20001      ,3,5,12,,Washington,152,152,18527811,2,4,291906,0,0,0,30,1271,76876278,152,152,18527811,2,4,291906,0,0,0,30,1271,76876278,11|1000,2003,south
2003,24,121000,17,    ,548,47900, ,20646      ,3,5,12,,Charles County Unincorporated Area,945,945,150922257,0,0,0,0,0,0,1,60,4000000,945,945,150922257,0,0,0,0,0,0,1,60,4000000,24|121000,2003,south
2003,24,253000,21,0355,548,47900,1,217015415  ,3,5,12,,Frederick,296,296,29223242,0,0,0,0,0,0,15,193,980000,296,296,29223242,0,0,0,0,0,0,15,193,980000,24|253000,2003,south
2003,24,257000,21,    ,548,47900, ,21701      ,3,5,12,,Frederick County Unincorporated Area,1307,1307,193302780,0,0,0,3,10,400000,3,29,1434660,1307,1307,193302780,0,0,0,3,10,400000,3,29,1434660,24|257000,2003,south
2003,24,277000,31,0385,548,47900, ,208772098  ,3,5,12,,Gaithersburg,172,172,20338488,0,0,0,0,0,0,5,307,18777167,172,172,20338488,0,0,0,0,0,0,5,307,18777167,24|277000,2003,south
2003,24,373000,17,0513,548,47900, ,20640      ,3,5,12,,Indian Head town,19,19,2060000,0,0,0,0,0,0,0,0,0,19,19,2060000,0,0,0,0,0,0,0,0,0,24|373000,2003,south
2003,24,393000,17,0550,548,47900, ,20646      ,3,5,12,,La Plata town,188,188,29058253,2,4,238000,2,6,462500,2,22,825000,188,188,29058253,2,4,238000,2,6,462500,2,22,825000,24|393000,2003,south
2003,24,401000,33,0555,548,47900, ,20707      ,3,5,12,,Laurel,211,211,45670963,1,2,62500,0,0,0,0,0,0,211,211,45670963,1,2,62500,0,0,0,0,0,0,24|401000,2003,south
2003,24,457000,31,    ,548,47900, ,208504166  ,3,5,12,,Montgomery County Unincorporated Area,1747,1747,227742591,0,0,0,5,16,1112950,57,1219,74558197,1747,1747,227742591,0,0,0,5,16,1112950,57,1219,74558197,24|457000,2003,south
2003,24,549000,33,    ,548,47900, ,20774      ,3,5,12,,Prince George's County Unincorporated Area,2597,2597,361181051,0,0,0,0,0,0,5,128,7736951,2597,2597,361181051,0,0,0,0,0,0,5,128,7736951,24|549000,2003,south
2003,24,589000,31,0850,548,47900, ,208502364  ,3,5,12,,Rockville,420,420,51479696,0,0,0,0,0,0,23,547,46203217,420,420,51479696,0,0,0,0,0,0,23,547,46203217,24|589000,2003,south
2003,51,1000,510,0025,548,47900, ,22313      ,3,5,12,,Alexandria,20,20,2865039,0,0,0,0,0,0,1,52,10946100,20,20,2865039,0,0,0,0,0,0,1,52,10946100,51|1000,2003,south
2003,51,23000,600,0460,548,47900, ,22030      ,3,5,12,,Fairfax,16,16,3461330,0,0,0,0,0,0,0,0,0,16,16,3461330,0,0,0,0,0,0,0,0,0,51|23000,2003,south
2003,51,25000,610,0470,548,47900, ,22046      ,3,5,0,,Falls Church,3,3,561828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51|25000,2003,south
2003,51,29000,630,0505,548,47900,1,22404      ,3,5,12,,Fredericksburg,46,46,9382860,0,0,0,0,0,0,0,0,0,46,46,9382860,0,0,0,0,0,0,0,0,0,51|29000,2003,south
2003,51,43000,683,0780,548,47900, ,20108      ,3,5,6,,Manassas,132,132,14215088,0,0,0,0,0,0,0,0,0,54,54,6047708,0,0,0,0,0,0,0,0,0,51|43000,2003,south
2003,51,45000,685,0785,548,47900, ,22111      ,3,5,3,,Manassas Park,69,69,8264538,0,0,0,0,0,0,8,93,4084459,17,17,1700000,0,0,0,0,0,0,0,0,0,51|45000,2003,south
