Date,Code,ID,Code.1,Code.2,Code.3,Code.4,  ,Code.5,Code.6,Code.7,City,Code.8,Code.9,Code.10,Months Rep,Name,Bldgs,Units,Value,Bldgs.1,Units.1,Value.1,Bldgs.2,Units.2,Value.2,Bldgs.3,Units.3,Value.3,Bldgs.4,Units.4,Value.4,Bldgs.5,Units.5,Value.5,Bldgs.6,Units.6,Value.6,Bldgs.7,Units.7,Value.7,state_id_key,Year,Region
2016,11,1000,1,    ,50000 ,99001 ,601723 ,548,47900, ,1,20002,3,5,12,Washington,336,336,76260048,13,26,2808141,2,8,986998,35,4320,430463226,336,336,76260048,13,26,2808141,2,8,986998,35,4320,430463226,11|1000,2016,south
2016,24,121000,17,    ,99990 ,00000 ,133941 ,548,47900,2, ,20646,3,5,12,Charles County Unincorporated Area,758,758,158729200,0,0,0,0,0,0,3,72,5932425,758,758,158729200,0,0,0,0,0,0,3,72,5932425,24|121000,2016,south
2016,24,253000,21,0355,30325 ,00000 ,65239 ,548,47900, ,1,217015415,3,5,12,Frederick,146,146,33194868,0,0,0,2,8,1006268,40,471,55459871,146,146,33194868,0,0,0,2,8,1006268,40,471,55459871,24|253000,2016,south
2016,24,257000,21,    ,99990 ,00000 ,135703 ,548,47900,2, ,21701,3,5,12,Frederick County Unincorporated Area,710,710,170455748,0,0,0,0,0,0,28,571,79489520,710,710,170455748,0,0,0,0,0,0,28,571,79489520,24|257000,2016,south
2016,24,277000,31,0385,31175 ,00000 ,59933 ,548,47900, ,1,208772098,3,5,12,Gaithersburg,69,69,11199356,3,6,717000,0,0,0,0,0,0,69,69,11199356,3,6,717000,0,0,0,0,0,0,24|277000,2016,south
2016,24,373000,17,0513,41500 ,00000 ,3844 ,548,47900, , ,20640,3,5,12,Indian Head town,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0,24|373000,2016,south
2016,24,393000,17,0550,45750 ,00000 ,8753 ,548,47900, , ,20646,3,5,12,La Plata town,38,38,5931000,0,0,0,0,0,0,0,0,0,38,38,5931000,0,0,0,0,0,0,0,0,0,24|393000,2016,south
2016,24,401000,33,0555,45900 ,00000 ,25115 ,548,47900, , ,20707,3,5,12,Laurel,16,16,4388439,0,0,0,0,0,0,0,0,0,16,16,4388439,0,0,0,0,0,0,0,0,0,24|401000,2016,south
2016,24,457000,31,    ,99990 ,00000 ,814580 ,548,47900,2, ,208504166,3,5,12,Montgomery County Unincorporated Area,1314,1314,304715318,0,0,0,0,0,0,10,475,51855428,1314,1314,304715318,0,0,0,0,0,0,10,475,51855428,24|457000,2016,south
2016,24,549000,33,    ,99990 ,00000 ,627607 ,548,47900,2, ,20774,3,5,12,Prince Georges County Unincorporated Area,1544,1544,335831195,0,0,0,0,0,0,9,500,55993539,1544,1544,335831195,0,0,0,0,0,0,9,500,55993539,24|549000,2016,south
